currency,instrument,fx_business_date,london_date,hour,price_taker,market_maker,buy_ccy,sell_ccy,buy_volume_matched,sell_volume_matched,buy_trade_count_matched,sell_trade_count_matched,buy_volume_total,sell_volume_total,buy_trade_count_total,sell_trade_count_total
USDJPY,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,13,BuySide,SellSide,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,13,Corporate,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,13,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,13,BuySide,SellSide,USD,MXN,136913692.22,192397864.13,125,226,220700021.77,260760654.3,175,257
USDMXN,SPT,2018-01-02,2018-01-02,13,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,13,Fund,Bank,USD,MXN,0.0,,0,,0.0,,0,
USDMXN,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,MXN,795000.0,1370000.0,4,17,895000.0,1720000.0,5,27
USDNOK,SPT,2018-01-02,2018-01-02,13,BuySide,SellSide,USD,NOK,23903645.84,38724682.57,51,56,28748552.46,38781305.38,78,57
USDNOK,SPT,2018-01-02,2018-01-02,13,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-02,13,Fund,Bank,USD,NOK,,0.0,,0,,,,
USDNOK,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,NOK,300000.0,,2,,1718880.35,,22,
USDSEK,SPT,2018-01-02,2018-01-02,13,BuySide,SellSide,USD,SEK,76383185.0,34040596.81,43,45,103023410.34,40145443.36,68,54
USDSEK,SPT,2018-01-02,2018-01-02,13,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-02,13,Fund,Bank,USD,SEK,,,,,250103176.91,250152259.56,2,2
USDSEK,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,SEK,0.0,0.0,0,0,0.0,,0,
USDSGD,SPT,2018-01-02,2018-01-02,13,BuySide,SellSide,USD,SGD,56528493.69,26542970.45,47,31,56628493.69,31542970.45,48,36
USDSGD,SPT,2018-01-02,2018-01-02,13,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-02,13,Fund,Bank,USD,SGD,0.0,,0,,0.0,,0,
USDSGD,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,SGD,,,,,,,,
USDZAR,SPT,2018-01-02,2018-01-02,13,BuySide,SellSide,USD,ZAR,60075229.0,19303926.74,67,30,60200394.0,31122677.46,69,48
USDZAR,SPT,2018-01-02,2018-01-02,13,Corporate,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-02,13,Fund,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-02,13,Non-Bank Financial,Bank,USD,ZAR,150000.0,3200000.0,2,4,200000.0,3450000.0,3,5
AUDJPY,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,AUD,JPY,9071000.0,0.0,12,0,9071000.0,0.0,12,0
AUDJPY,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,14,Fund,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,AUD,NZD,4449880.0,6560000.0,16,9,5449880.0,8890000.0,17,12
AUDNZD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,AUD,NZD,4225000.0,0.0,2,0,4225000.0,0.0,2,0
AUDNZD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,AUD,NZD,0.0,,0,,0.0,,0,
AUDUSD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,AUD,USD,168406743.75,277367615.22,151,103,203897551.37,593582061.23,208,140
AUDUSD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,AUD,USD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,AUD,USD,2850573.34,130168237.35,3,10,2851482.19,442896292.0,6,28
AUDUSD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,AUD,USD,2247057.0,,6,,2505021.9,736000.0,17,3
CADJPY,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-02,2018-01-02,14,Fund,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,AUD,87997471.09,17561000.0,19,27,91697471.09,17561000.0,24,27
EURAUD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,AUD,,0.0,,0,,0.0,,0
EURAUD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,AUD,0.0,,0,,0.0,,0,
EURCAD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,CAD,4626000.0,2885000.0,14,8,10626000.0,5685000.0,22,11
EURCAD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,CAD,0.0,0.0,0,0,44000000.0,0.0,4,0
EURCAD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,CAD,0.0,,0,,0.0,2700000.0,0,3
EURCHF,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,CHF,65519214.13,40912768.44,77,47,69529214.13,104412768.44,80,55
EURCHF,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,CHF,,0.0,,0,,52000000.0,,3
EURCHF,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,DKK,68500000.0,80461136.26,16,61,79021867.0,80824552.26,19,63
EURDKK,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,DKK,25584025.32,,3,,25864025.32,,4,
EURDKK,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,GBP,122595865.9,52304328.02,122,114,131577422.9,159349109.41,130,138
EURGBP,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,GBP,0.0,0.0,0,0,0.0,,0,
EURGBP,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,GBP,,0.0,,0,,96780000.0,,5
EURGBP,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,GBP,607399.03,0.0,2,0,607399.03,,2,
EURHUF,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,HUF,9496322.0,1000000.0,13,2,10496322.0,1000000.0,14,2
EURHUF,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,HUF,0.0,0.0,0,0,777054.52,0.0,3,0
EURHUF,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,JPY,33631000.0,6270064.0,53,31,33631000.0,10963064.0,53,44
EURJPY,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURNOK,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,NOK,55326604.0,140954175.0,95,148,60926604.0,140954175.0,98,148
EURNOK,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,NOK,0.0,12000000.0,0,2,0.0,12000000.0,0,2
EURNOK,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,NOK,,0.0,,0,,0.0,,0
EURNOK,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,NOK,9542981.0,,16,,14542981.0,,17,
EURSEK,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,SEK,84910712.24,97561279.0,95,106,84990712.24,167432360.88,96,116
EURSEK,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,SEK,,,,,,,,
EURSEK,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,SEK,,0.0,,0,,0.0,,0
EURSEK,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,SEK,125000.0,2375000.0,2,9,125000.0,2375000.0,2,9
EURUSD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,EUR,USD,1029673143.58,1264921981.34,882,1187,1641252970.66,1508497784.1,1044,1382
EURUSD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,EUR,USD,0.0,0.0,0,0,0.0,0.0,0,0
EURUSD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,EUR,USD,136587383.84,137576980.44,16,5,599470797.7,211270004.72,51,76
EURUSD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,EUR,USD,24388729.4,9803080.9,15,11,26958633.33,15103080.9,19,20
GBPAUD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,GBP,AUD,1031000.0,396900.0,7,4,1031000.0,401900.0,7,5
GBPAUD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,GBP,AUD,,,,,,,,
GBPCAD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,GBP,CAD,124000.0,2169002.0,3,6,124000.0,2169002.0,3,6
GBPCAD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,GBP,CAD,0.0,,0,,0.0,,0,
GBPCAD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,GBP,CAD,,,,,,,,
GBPCHF,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,GBP,CHF,0.0,393600.0,0,4,0.0,393600.0,0,4
GBPCHF,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-02,2018-01-02,14,Fund,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,GBP,JPY,11010800.0,3888221.0,35,29,11010800.0,4638221.0,35,32
GBPJPY,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-02,2018-01-02,14,Fund,Bank,GBP,JPY,0.0,0.0,0,0,0.0,,0,
GBPJPY,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,GBP,USD,180975447.83,171149801.49,240,316,205671430.95,199188289.99,271,347
GBPUSD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,GBP,USD,0.0,,0,,0.0,,0,
GBPUSD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,GBP,USD,1294635.07,4460535.7,10,10,1465118.19,4460547.2,15,11
GBPUSD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,GBP,USD,2222648.0,2812053.0,12,7,2222648.0,4012053.0,12,9
NZDUSD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,NZD,USD,203754656.0,91747495.02,199,114,215623725.59,159023345.02,210,143
NZDUSD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,NZD,USD,434432.0,,17,,438608.0,86000000.0,18,11
NZDUSD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,NZD,USD,2711565.0,,8,,2711565.0,1300000.0,8,5
USDCAD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,CAD,529496939.23,357259334.43,260,154,543411445.8,499753662.38,288,185
USDCAD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,CAD,10247636.58,520815.53,31,4,10247636.58,9679038.83,31,11
USDCAD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,CAD,3937295.21,1599000.0,7,4,3937295.21,5506684.62,7,9
USDCHF,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,CHF,76657520.91,40923716.0,132,75,81712619.46,44757546.17,149,80
USDCHF,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,CHF,0.0,0.0,0,0,38.99,,2,
USDCHF,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,CHF,2000000.0,187859.0,2,2,2000000.0,187859.0,2,2
USDDKK,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,DKK,18620000.83,14507435.0,65,29,18620000.83,14520628.97,65,30
USDDKK,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,DKK,33038711.99,24295604.7,2,2,33038711.99,24308798.67,2,3
USDDKK,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,DKK,,,,,,,,
USDHKD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,HKD,38016793.36,59368217.5,31,62,73504022.26,98201928.84,44,80
USDHKD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,HKD,14057192.17,29058700.21,32,43,29544421.07,72084433.98,44,76
USDHKD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,ILS,62349999.31,32423547.39,54,34,69374331.52,32423547.39,56,34
USDILS,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,JPY,55709124.28,1983599.75,86,11,55709124.28,5575673.72,86,18
USDJPY,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,JPY,288124.28,50485.9,10,3,288124.28,50485.9,10,3
USDJPY,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,MXN,146463379.11,189284957.2,140,198,166696077.34,269034815.22,183,229
USDMXN,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,MXN,0.0,4490271.06,0,3,0.0,57446821.39,0,7
USDMXN,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,MXN,6364628.33,0.0,4,0,12364628.33,400000.0,6,3
USDNOK,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,NOK,50733824.89,45006689.69,79,45,51733824.89,45461075.9,80,47
USDNOK,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,NOK,0.0,0.0,0,0,0.0,,0,
USDNOK,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,NOK,155538.33,0.0,3,0,155538.33,0.0,3,0
USDSEK,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,SEK,29014652.29,31234912.85,49,65,54948979.48,35937685.09,71,76
USDSEK,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,SEK,7522.96,0.0,3,0,7522.96,19271.44,3,2
USDSEK,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,SEK,0.0,0.0,0,0,40217.19,,3,
USDSGD,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,SGD,19457207.0,12113040.4,32,22,20496911.71,12363078.18,36,24
USDSGD,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,SGD,0.0,,0,,39704.71,23291.99,3,2
USDSGD,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,SGD,265325.0,,2,,1265325.0,,3,
USDZAR,SPT,2018-01-02,2018-01-02,14,BuySide,SellSide,USD,ZAR,44799843.55,34583131.84,54,53,44899854.03,48730950.56,56,94
USDZAR,SPT,2018-01-02,2018-01-02,14,Corporate,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-02,2018-01-02,14,Fund,Bank,USD,ZAR,16801327.68,0.0,4,0,16801338.16,7535884.63,5,27
USDZAR,SPT,2018-01-02,2018-01-02,14,Non-Bank Financial,Bank,USD,ZAR,3400000.0,,4,,3500000.0,,5,
AUDJPY,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,AUD,JPY,8590000.0,1700000.0,13,2,10219000.0,3153400.0,15,5
AUDJPY,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,15,Fund,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,AUD,NZD,5069796.0,19204000.0,11,10,7869796.0,23004000.0,16,15
AUDNZD,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,15,Fund,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,AUD,NZD,0.0,0.0,0,0,2800000.0,,6,
AUDUSD,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,AUD,USD,155204559.99,275627150.18,169,256,223623530.84,306087236.18,207,309
AUDUSD,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,AUD,USD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-02,2018-01-02,15,Fund,Bank,AUD,USD,17710252.03,12403079.66,6,4,40271670.77,12469749.66,14,5
AUDUSD,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,AUD,USD,0.0,0.0,0,0,3979288.11,5243939.0,19,22
CADJPY,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,CAD,JPY,0.0,,0,,0.0,,0,
CADJPY,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-02,2018-01-02,15,Fund,Bank,CAD,JPY,0.0,,0,,0.0,,0,
CADJPY,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,AUD,30373583.0,9403776.0,45,13,31805460.03,10003776.0,48,15
EURAUD,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,AUD,,,,,4391649.0,,2,
EURAUD,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,EUR,AUD,0.0,0.0,0,0,412000.0,600000.0,2,2
EURCAD,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,CAD,16292298.22,22718100.0,28,36,17304298.22,28818100.0,32,44
EURCAD,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,EUR,CAD,0.0,0.0,0,0,,6100000.0,,8
EURCHF,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,CHF,138268814.57,118440883.75,78,118,152758279.42,136759385.47,100,137
EURCHF,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,CHF,83189947.36,1104275.0,5,2,83189947.36,1317771.39,5,3
EURCHF,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,EUR,CHF,0.0,,0,,267000.0,3000000.0,2,3
EURDKK,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,DKK,67975609.38,53371811.0,73,48,68675609.38,60982811.0,75,60
EURDKK,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,DKK,62509647.23,0.0,2,0,62509647.23,0.0,2,0
EURDKK,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,GBP,240954675.96,130479065.66,209,258,251538675.96,156771560.66,230,284
EURGBP,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,GBP,0.0,,0,,0.0,,0,
EURGBP,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,GBP,77384812.74,214123.11,8,2,80068842.67,214123.11,9,2
EURGBP,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,EUR,GBP,1500000.0,0.0,2,0,1850000.0,3000000.0,3,3
EURHUF,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,HUF,8850000.0,,9,,9850000.0,1372517.9,10,2
EURHUF,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,HUF,0.0,0.0,0,0,148406.39,0.0,3,0
EURHUF,SPT,2018-01-02,2018-01-02,15,Non-Bank Financial,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,15,BuySide,SellSide,EUR,JPY,26943840.0,4873641.23,34,23,28053840.0,9014826.23,35,30
EURJPY,SPT,2018-01-02,2018-01-02,15,Corporate,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-02,2018-01-02,15,Fund,Bank,EUR,JPY,0.0,,0,,0.0,627834.61,0,3
